Name,C-1,C-2,C-5,C-6,7D-2,7D-3,7D-6,7D-7,14D-3,14D-5,14D-6,14D-7,21D-3,21D-5,21D-6,21D-7
TRINITY_DN104198_c0_g2_i1,7,0,2,1,4,1,0,0,0,0,3,0,1,1,0,0
TRINITY_DN391523_c0_g1_i1,3,3,3,11,2,2,4,0,2,12,5,9,3,6,13,0
TRINITY_DN3565_c0_g2_i1,27,16,14,32,58,39,18,34,13,9,11,53,14,24,9,46
TRINITY_DN108885_c0_g4_i1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TRINITY_DN85609_c0_g1_i2,1,1,1,0,3,2,2,0,3,1,0,1,2,2,0,0
TRINITY_DN85290_c4_g1_i1,2,1,0,0,1,2,0,1,0,0,0,3,2,0,0,1
TRINITY_DN406852_c0_g1_i1,2,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0
TRINITY_DN213570_c0_g1_i1,8,6,4,2,0,0,2,0,2,0,1,1,3,4,1,4
TRINITY_DN428697_c0_g1_i1,4,5,0,0,12,2,0,0,2,0,2,0,0,1,0,1
TRINITY_DN133199_c0_g1_i1,3,0,3,0,5,0,0,0,0,0,1,0,1,0,0,1
TRINITY_DN180863_c0_g1_i1,5,0,0,0,0,0,3,1,0,0,0,3,0,0,0,5
TRINITY_DN180863_c0_g1_i3,1,2,1,2,13,14,5,4,15,1,3,7,1,0,1,8
TRINITY_DN10987_c0_g1_i1,19,85,0,0,68,73,49,20,64,86,0,257,73,112,62,0
TRINITY_DN168780_c0_g1_i1,36,23,21,4,0,0,2,1,2,5,12,3,6,0,5,13
TRINITY_DN8349_c0_g1_i1,42,23,26,44,38,7,6,16,7,43,61,84,47,36,67,74
TRINITY_DN8349_c0_g1_i3,0,1,0,2,0,0,6,0,2,2,4,13,6,8,1,14
TRINITY_DN69202_c0_g1_i1,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0
TRINITY_DN8349_c0_g1_i4,0,0,21,15,0,4,0,0,0,67,1,1,175,0,0,87
TRINITY_DN230956_c0_g1_i1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN2710_c1_g1_i1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
TRINITY_DN2710_c1_g1_i2,12,5,5,3,21,18,14,5,6,0,3,16,8,7,5,20
TRINITY_DN347117_c0_g1_i1,2,2,11,3,1,6,1,5,1,0,2,0,0,1,1,0
TRINITY_DN198135_c0_g2_i1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
TRINITY_DN48566_c0_g1_i3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN242596_c0_g1_i1,1,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0
TRINITY_DN4025_c0_g1_i1,366,318,174,184,325,116,205,113,219,161,140,279,574,402,452,379
TRINITY_DN68223_c0_g1_i1,1,2,0,5,6,6,1,0,0,0,2,8,2,1,1,1
TRINITY_DN8349_c0_g1_i6,175,135,136,116,114,80,129,101,219,275,317,386,352,791,608,318
TRINITY_DN60506_c0_g1_i4,8,1,2,4,19,8,8,5,2,2,1,15,3,5,2,6
TRINITY_DN8349_c0_g1_i7,22,4,0,10,0,0,11,0,4,8,28,7,7,15,0,53
TRINITY_DN433599_c0_g1_i1,2,0,0,0,0,1,0,0,1,0,1,1,2,0,0,1
TRINITY_DN11885_c0_g1_i11,13,3,0,3,28,0,0,0,2,1,3,0,11,0,0,0
TRINITY_DN2216_c1_g1_i2,43,14,4,18,32,27,3,26,12,13,32,72,10,13,13,71
TRINITY_DN3946_c0_g3_i1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3946_c0_g3_i3,45,21,18,40,47,62,30,35,26,6,31,62,20,25,18,79
TRINITY_DN2216_c1_g1_i7,33,25,11,24,27,35,40,48,28,22,25,47,34,11,39,43
TRINITY_DN2216_c1_g1_i9,227,129,128,198,436,428,199,215,143,86,112,462,122,162,84,471
TRINITY_DN98644_c2_g2_i1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2
TRINITY_DN28225_c2_g1_i1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN29238_c0_g2_i1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
TRINITY_DN201436_c0_g1_i1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,0,1
TRINITY_DN297418_c0_g1_i1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
TRINITY_DN441616_c0_g1_i1,0,0,0,1,5,0,0,0,0,0,0,2,0,1,0,0
TRINITY_DN2044_c0_g2_i15,97,98,56,44,36,0,14,2,16,7,7,34,29,26,10,8
TRINITY_DN387600_c0_g1_i1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN128604_c0_g1_i1,5,9,0,5,0,2,0,3,3,3,1,0,1,4,1,12
TRINITY_DN2044_c0_g2_i16,9,73,0,16,55,28,39,34,53,79,12,80,4,205,59,24
TRINITY_DN59928_c0_g1_i5,22,8,17,16,41,22,21,26,9,9,15,35,11,14,12,45
TRINITY_DN2044_c0_g2_i17,53,35,33,25,6,27,22,25,40,20,20,5,47,42,0,13
TRINITY_DN59928_c0_g1_i7,8,0,2,6,8,12,2,8,1,5,1,5,9,2,0,20
TRINITY_DN30486_c1_g1_i1,8,3,2,9,5,9,2,2,1,6,4,7,1,5,0,2
TRINITY_DN5597_c0_g3_i2,47,25,22,36,62,63,40,30,20,9,15,57,23,31,25,70
TRINITY_DN92676_c1_g1_i1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TRINITY_DN28372_c0_g1_i1,7,1,2,0,2,0,0,0,0,0,3,0,0,0,0,3
TRINITY_DN2044_c0_g2_i13,16,20,15,4,0,3,0,5,6,7,6,23,14,15,7,3
TRINITY_DN2044_c0_g2_i14,0,0,0,9,0,0,0,0,1,1,0,0,47,0,36,40
TRINITY_DN76076_c0_g1_i3,13,6,0,6,26,14,2,7,2,0,2,16,6,2,3,20
TRINITY_DN31129_c0_g1_i2,1,1,4,0,6,4,3,6,7,0,0,0,7,11,0,9
TRINITY_DN398261_c0_g1_i1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
TRINITY_DN52983_c0_g1_i1,2,0,0,4,3,0,0,0,0,0,0,1,0,2,0,2
TRINITY_DN67763_c0_g2_i1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN60873_c5_g1_i3,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
TRINITY_DN51492_c0_g2_i1,1,0,1,0,2,0,0,0,0,0,2,1,0,0,0,3
TRINITY_DN385642_c0_g1_i1,10,2,3,7,1,0,2,1,1,0,1,0,2,0,0,5
TRINITY_DN403407_c0_g1_i1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0
TRINITY_DN9631_c0_g2_i1,13,3,4,6,9,7,1,7,7,6,2,14,5,5,2,13
TRINITY_DN243575_c0_g1_i1,1,0,2,0,5,0,0,0,0,0,0,2,1,0,0,3
TRINITY_DN58063_c1_g2_i1,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,0
TRINITY_DN205860_c0_g1_i1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
TRINITY_DN296439_c0_g1_i1,0,0,0,0,3,3,1,0,2,0,1,1,0,0,0,1
TRINITY_DN83317_c0_g2_i1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
TRINITY_DN9368_c2_g1_i2,216,267,137,103,259,141,171,154,88,150,84,672,529,143,77,93
TRINITY_DN55604_c0_g1_i1,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
TRINITY_DN72146_c0_g1_i1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TRINITY_DN549_c0_g1_i1,282,140,128,253,478,453,196,259,188,90,155,463,131,170,116,511
TRINITY_DN549_c0_g1_i2,202,122,111,147,318,274,146,144,97,44,109,304,76,106,75,385
TRINITY_DN13735_c0_g1_i14,0,0,4,0,0,9,0,0,10,10,2,2,15,5,9,0
TRINITY_DN289895_c0_g1_i1,0,0,0,0,2,1,2,0,0,0,0,2,3,4,1,0
TRINITY_DN13735_c0_g1_i15,5,3,0,3,1,0,0,0,0,0,0,4,1,4,0,0
TRINITY_DN13735_c0_g1_i16,74,0,15,0,12,0,3,0,0,12,3,30,21,0,15,11
TRINITY_DN13735_c0_g1_i18,9,1,0,0,0,12,0,0,3,0,0,13,0,3,5,0
TRINITY_DN55210_c0_g1_i3,0,0,1,0,8,6,1,0,3,0,1,1,4,0,2,0
TRINITY_DN55210_c0_g1_i4,0,2,3,4,7,1,0,1,2,0,1,5,0,3,4,8
TRINITY_DN13944_c1_g1_i2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
TRINITY_DN145146_c0_g1_i1,3,0,2,0,3,1,0,0,0,0,3,0,0,0,0,0
TRINITY_DN13608_c0_g1_i1,7,3,4,9,14,24,9,13,7,1,3,10,3,9,2,9
TRINITY_DN13944_c1_g1_i3,5,0,1,0,7,3,0,0,0,0,0,6,2,2,0,6
TRINITY_DN23292_c1_g2_i1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
TRINITY_DN3046_c0_g1_i2,139,28,52,37,209,32,66,62,93,91,60,185,206,142,118,152
TRINITY_DN121875_c0_g1_i2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TRINITY_DN309095_c0_g1_i1,2,0,0,0,1,0,0,0,2,0,1,1,2,1,0,3
TRINITY_DN336149_c0_g1_i1,1,1,0,1,0,0,0,1,3,1,0,3,1,1,0,6
TRINITY_DN50838_c0_g1_i1,24,12,10,18,56,41,15,23,11,5,10,58,15,12,13,55
TRINITY_DN11966_c0_g1_i1,90,70,22,47,10,19,3,4,4,11,19,0,14,46,7,20
TRINITY_DN11966_c0_g1_i2,489,388,540,425,467,225,424,362,977,1312,417,684,566,1817,1061,1916
TRINITY_DN248341_c0_g1_i1,0,0,1,0,6,1,1,0,1,0,0,0,0,0,0,1
TRINITY_DN32295_c0_g1_i2,188,148,110,68,71,30,91,57,71,40,30,240,99,102,28,78
TRINITY_DN32295_c0_g1_i5,1313,1182,1013,491,1336,408,1346,543,605,534,347,1952,1348,813,903,506
TRINITY_DN3046_c0_g1_i4,117,60,37,127,53,28,16,13,34,27,10,46,45,50,47,25
TRINITY_DN231935_c0_g1_i1,3,3,0,0,1,1,1,1,3,0,0,0,0,0,0,2
TRINITY_DN239652_c0_g1_i1,4,0,1,0,2,0,0,0,2,0,0,0,2,2,2,2
TRINITY_DN3046_c0_g1_i5,5,3,1,9,6,1,9,5,8,18,1,19,12,18,10,3
TRINITY_DN3046_c0_g1_i6,179,53,66,72,65,23,71,31,18,21,16,98,108,82,53,111
TRINITY_DN444567_c0_g1_i1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN3046_c0_g1_i7,574,174,358,177,811,337,483,431,519,618,373,1124,1278,1132,824,1092
TRINITY_DN118818_c0_g2_i1,2,2,6,2,0,2,0,1,2,4,4,6,1,5,2,0
TRINITY_DN118818_c0_g2_i3,11,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0
TRINITY_DN51817_c0_g1_i1,62,44,42,54,116,117,45,79,38,16,30,138,29,45,26,119
TRINITY_DN389966_c0_g1_i1,1,0,0,1,2,0,1,0,3,0,0,0,1,0,0,0
TRINITY_DN19427_c0_g2_i4,4,0,0,0,16,13,11,29,11,0,7,13,2,18,18,0
TRINITY_DN248228_c0_g2_i1,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0
TRINITY_DN88992_c0_g4_i1,2,1,1,0,0,0,0,0,2,1,0,1,6,0,3,0
TRINITY_DN46915_c0_g1_i1,11,0,1,22,0,0,2,1,0,0,1,0,0,0,0,0
TRINITY_DN155_c0_g1_i1,0,0,5,5,36,15,15,4,0,0,0,20,0,0,0,21
TRINITY_DN67244_c0_g1_i1,1,0,1,0,2,0,0,0,2,0,0,2,0,1,0,2
TRINITY_DN155_c0_g1_i2,293,200,144,264,467,451,221,267,159,75,184,540,120,199,114,487
TRINITY_DN423701_c0_g1_i1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
TRINITY_DN296045_c0_g1_i1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
TRINITY_DN174417_c0_g4_i1,7,6,9,12,1,3,0,0,0,16,6,6,12,17,0,4
TRINITY_DN21503_c0_g3_i1,38,26,19,45,94,77,32,37,33,12,29,97,17,26,23,86
TRINITY_DN439665_c0_g1_i1,7,1,4,1,0,1,0,0,6,2,3,4,1,0,1,0
TRINITY_DN244554_c0_g1_i1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6
TRINITY_DN105689_c0_g1_i1,14,4,10,18,38,19,21,10,9,0,7,56,15,22,8,43
TRINITY_DN27393_c0_g1_i1,40,23,17,47,35,4,65,16,63,5,11,21,16,20,216,15
TRINITY_DN27393_c0_g1_i2,0,5,0,0,3,0,5,4,0,2,0,1,2,1,0,0
TRINITY_DN27393_c0_g1_i3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0
TRINITY_DN26227_c0_g1_i1,2,0,0,0,7,2,0,0,0,1,1,1,0,2,0,2
TRINITY_DN91677_c0_g1_i1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1
TRINITY_DN33989_c0_g1_i1,5,3,3,4,7,10,3,9,5,1,6,6,6,5,2,8
TRINITY_DN319607_c0_g1_i1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN9112_c0_g1_i1,1,0,1,0,0,0,2,1,1,0,0,4,0,0,2,0
TRINITY_DN5719_c0_g1_i7,0,0,0,0,251,336,0,151,301,740,441,713,689,891,661,462
TRINITY_DN455929_c0_g1_i1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN47139_c3_g1_i2,3,1,0,0,5,1,1,1,4,0,0,0,0,1,0,0
TRINITY_DN41828_c0_g1_i2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
TRINITY_DN41828_c0_g1_i3,0,2,0,0,0,0,0,3,0,0,0,3,0,1,56,0
TRINITY_DN274416_c0_g1_i1,0,0,0,0,3,0,0,0,2,1,0,0,1,2,0,2
TRINITY_DN99394_c0_g1_i3,3,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1
TRINITY_DN167485_c0_g1_i1,8,7,3,0,0,0,2,0,1,0,0,1,1,0,3,1
TRINITY_DN1217_c0_g1_i2,173,130,91,159,386,292,148,179,124,74,124,448,102,116,86,368
TRINITY_DN14636_c0_g1_i10,15,4,0,9,36,10,0,0,17,7,0,8,0,0,0,36
TRINITY_DN1217_c0_g1_i3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0
TRINITY_DN1217_c0_g1_i4,13,5,3,0,24,15,6,7,2,4,2,4,0,16,0,12
TRINITY_DN30132_c0_g2_i1,1,1,0,2,4,2,1,0,0,4,0,6,17,9,4,0
TRINITY_DN30132_c0_g2_i2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30132_c0_g2_i3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN41828_c0_g1_i1,0,1,3,8,12,0,0,0,2,0,0,3,1,0,13,0
TRINITY_DN48101_c0_g4_i1,3,6,4,0,2,9,0,1,5,1,2,5,14,6,3,9
TRINITY_DN24763_c0_g1_i3,58,25,17,16,25,3,13,8,14,19,9,36,33,11,33,22
TRINITY_DN5879_c0_g1_i31,107,34,0,0,21,0,14,6,10,18,19,55,30,21,28,42
TRINITY_DN5879_c0_g1_i32,55,16,0,39,0,17,21,12,11,14,15,0,21,0,27,21
TRINITY_DN211741_c0_g1_i1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN98722_c0_g1_i2,48,14,23,32,82,77,41,48,25,8,17,89,17,39,0,75
TRINITY_DN122538_c0_g1_i1,4,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0
TRINITY_DN98722_c0_g1_i6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,17,0
TRINITY_DN24763_c0_g1_i1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN5879_c0_g1_i30,24,48,34,0,14,0,0,0,0,11,0,0,0,0,0,0
TRINITY_DN13980_c0_g3_i2,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9
TRINITY_DN225023_c0_g1_i1,0,0,0,2,6,2,0,0,1,0,0,2,0,0,0,0
TRINITY_DN241109_c0_g1_i1,0,0,0,2,2,1,0,0,1,0,0,3,1,0,0,2
TRINITY_DN13980_c0_g3_i5,8,1,8,11,5,6,8,11,10,0,3,10,8,0,0,5
TRINITY_DN191530_c1_g1_i1,1,0,0,0,1,3,0,0,0,2,0,1,0,1,0,4
TRINITY_DN13980_c0_g3_i7,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0
TRINITY_DN311189_c0_g1_i1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1
TRINITY_DN32602_c0_g1_i1,8,0,1,2,3,0,3,0,1,2,0,0,0,0,3,0
TRINITY_DN86775_c0_g1_i1,0,0,1,0,0,5,0,0,0,5,6,13,7,4,9,28
TRINITY_DN47658_c3_g2_i1,17,3,5,11,12,9,7,4,12,2,11,16,0,3,1,12
TRINITY_DN13980_c0_g3_i1,23,12,7,13,43,21,14,14,5,3,6,30,10,2,4,26
TRINITY_DN229347_c0_g1_i1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN433906_c0_g1_i1,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0
TRINITY_DN135157_c0_g1_i1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
TRINITY_DN347433_c0_g1_i1,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0
TRINITY_DN596_c2_g3_i1,227,124,35,169,133,161,26,92,95,22,80,50,144,57,177,88
TRINITY_DN262253_c0_g1_i1,0,1,4,1,0,1,0,0,0,0,0,1,0,1,0,0
TRINITY_DN150030_c0_g2_i1,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN51176_c0_g2_i1,4,2,3,2,7,4,3,1,7,0,3,7,3,3,2,6
TRINITY_DN170540_c0_g2_i1,0,0,1,2,5,1,0,0,0,0,0,1,2,1,1,1
TRINITY_DN327954_c0_g1_i1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN42827_c1_g1_i3,90,231,120,9,16,13,111,48,11,36,14,23,10,15,9,22
TRINITY_DN344496_c0_g1_i1,3,1,1,0,6,2,2,1,0,1,0,7,2,0,4,6
TRINITY_DN429854_c0_g1_i1,0,0,0,0,4,0,3,1,0,0,0,0,1,1,0,0
TRINITY_DN397282_c0_g1_i1,10,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
TRINITY_DN37382_c0_g1_i4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TRINITY_DN37382_c0_g1_i7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TRINITY_DN25742_c0_g1_i1,7,2,2,0,0,1,2,0,1,0,2,1,1,0,3,5
TRINITY_DN37382_c0_g1_i8,0,4,0,3,0,1,0,1,0,0,7,5,7,1,1,3
TRINITY_DN5207_c0_g2_i1,117,57,44,52,126,113,60,70,59,27,49,173,37,60,31,122
TRINITY_DN37270_c4_g1_i4,17,0,0,6,6,10,13,25,0,0,4,6,0,0,0,18
TRINITY_DN45221_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13795_c0_g1_i6,110,87,41,55,86,6,19,24,51,20,19,36,24,63,33,29
TRINITY_DN120896_c0_g1_i1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
TRINITY_DN36926_c0_g1_i1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13795_c0_g1_i9,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
TRINITY_DN36926_c0_g1_i2,32,80,0,32,0,18,0,33,0,0,0,2,19,2,0,0
TRINITY_DN138809_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN22090_c0_g1_i2,16,17,19,7,1,1,11,12,3,5,3,7,6,7,4,6
TRINITY_DN37521_c0_g7_i1,1,1,1,0,7,1,3,1,0,1,0,3,0,4,1,2
TRINITY_DN82451_c0_g1_i1,1,2,0,0,9,1,0,0,0,0,0,2,0,0,0,3
TRINITY_DN307266_c0_g1_i1,1,0,0,0,6,3,1,0,0,0,2,0,2,0,0,0
TRINITY_DN430254_c0_g1_i1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
TRINITY_DN37270_c4_g1_i1,5,4,6,6,10,0,0,0,3,1,0,8,3,1,2,0
TRINITY_DN13795_c0_g1_i1,16,1,11,3,2,0,3,4,2,1,0,0,1,13,1,0
TRINITY_DN22090_c0_g1_i7,10,49,20,9,6,5,23,0,22,17,3,15,3,7,3,14
TRINITY_DN75591_c0_g1_i1,5,1,3,0,7,6,1,0,1,3,1,8,1,0,0,3
TRINITY_DN7470_c0_g1_i1,2629,3241,1502,940,950,728,1035,648,918,3307,2941,6272,1983,6400,1320,6495
TRINITY_DN233764_c0_g1_i1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
TRINITY_DN314304_c0_g1_i1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0
TRINITY_DN27700_c0_g1_i1,5,0,1,0,1,0,1,0,0,2,0,0,3,0,0,0
TRINITY_DN15322_c0_g1_i11,20,16,8,0,76,18,14,27,20,0,17,69,7,0,21,54
TRINITY_DN60709_c0_g2_i1,5,1,0,0,2,0,0,1,0,0,0,3,1,0,0,2
TRINITY_DN5227_c1_g2_i1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN15322_c0_g1_i15,5,3,1,1,3,14,8,2,6,1,3,7,5,3,0,7
TRINITY_DN15322_c0_g1_i16,3,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0
TRINITY_DN290602_c0_g1_i1,3,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0
TRINITY_DN34968_c0_g1_i2,0,2,3,1,3,0,2,0,1,1,1,0,8,0,4,2
TRINITY_DN4514_c0_g1_i10,4,0,0,0,22,0,0,14,0,0,0,0,5,0,0,0
TRINITY_DN79087_c0_g2_i1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN284098_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN152006_c0_g1_i1,2,0,0,0,3,4,0,0,0,1,0,0,1,0,0,2
TRINITY_DN332856_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN24251_c0_g2_i1,23,18,5,16,48,22,14,11,4,4,8,48,24,21,9,33
TRINITY_DN311683_c0_g1_i1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN21706_c0_g4_i3,2,1,1,2,10,5,1,3,1,0,0,3,1,4,2,0
TRINITY_DN70317_c0_g1_i1,0,1,0,0,2,0,1,0,0,0,0,2,2,0,0,2
TRINITY_DN345475_c0_g1_i1,0,0,1,0,4,1,1,0,0,0,0,1,0,0,0,1
TRINITY_DN59200_c0_g2_i1,5,2,5,4,6,6,0,1,0,0,2,19,2,0,1,7
TRINITY_DN334814_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2
TRINITY_DN83450_c1_g1_i1,4,2,0,2,9,7,1,0,0,1,2,4,3,4,1,2
TRINITY_DN309402_c0_g1_i1,1,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0
TRINITY_DN346454_c0_g1_i1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN385148_c0_g1_i1,1,0,1,2,13,4,2,2,0,0,4,0,2,2,0,4
TRINITY_DN26098_c0_g1_i4,0,0,0,4,5,5,0,13,0,0,7,29,15,0,10,0
TRINITY_DN26098_c0_g1_i5,16,22,41,0,22,43,0,0,24,31,82,12,87,34,0,155
TRINITY_DN308423_c0_g1_i1,6,1,2,4,22,4,3,7,0,1,1,6,4,9,4,8
TRINITY_DN133822_c0_g1_i1,6,10,1,4,6,10,3,0,6,1,1,11,2,2,2,7
TRINITY_DN111719_c1_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN28076_c1_g1_i1,8,0,0,0,5,1,1,0,3,0,0,3,1,0,1,0
TRINITY_DN370887_c0_g1_i1,1,0,0,0,4,0,1,0,3,0,1,0,0,1,0,1
TRINITY_DN212097_c0_g1_i2,0,0,0,0,2,1,0,0,4,0,0,0,8,0,1,0
TRINITY_DN329289_c0_g1_i1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TRINITY_DN28753_c0_g2_i1,3,0,2,0,1,0,2,0,0,0,1,0,0,0,1,0
TRINITY_DN99701_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN121559_c0_g1_i1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0
TRINITY_DN121559_c0_g1_i2,2,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0
TRINITY_DN284721_c0_g1_i1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN10292_c1_g1_i1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
TRINITY_DN306781_c0_g1_i1,4,0,0,0,1,0,0,0,0,0,1,0,2,1,0,3
TRINITY_DN47587_c0_g1_i1,0,1,0,0,0,2,1,2,0,4,1,5,17,4,2,8
TRINITY_DN3434_c0_g4_i2,58,0,6,5,0,10,0,18,0,0,11,32,0,0,17,0
TRINITY_DN35119_c0_g2_i1,0,0,0,3,7,5,0,0,6,0,0,0,0,2,3,3
TRINITY_DN35119_c0_g2_i3,0,7,8,16,0,0,0,3,0,0,2,5,10,0,2,2
TRINITY_DN35119_c0_g2_i4,5,0,0,0,0,0,0,0,0,2,0,1,0,0,4,2
TRINITY_DN99078_c0_g1_i1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN1731_c1_g1_i1,42,37,2,50,11,3,12,6,14,17,15,8,0,13,7,1
TRINITY_DN1731_c1_g1_i2,4,5,0,2,3,0,1,1,0,0,0,4,3,1,1,0
TRINITY_DN3434_c0_g4_i1,1050,574,530,772,1683,1454,805,810,587,276,484,1698,533,694,426,1713
TRINITY_DN14868_c1_g2_i1,2,3,1,7,7,1,0,0,3,3,1,4,5,4,6,4
TRINITY_DN8348_c3_g1_i1,0,3,2,1,0,0,4,7,2,2,11,10,1,2,1,11
TRINITY_DN14868_c1_g2_i2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
TRINITY_DN24375_c0_g1_i2,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0
TRINITY_DN88992_c0_g7_i3,0,0,1,1,2,0,0,0,3,3,7,2,1,0,2,1
TRINITY_DN317077_c0_g1_i1,0,0,0,0,1,3,0,0,1,0,1,0,2,0,0,0
TRINITY_DN203827_c0_g1_i1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0
TRINITY_DN31133_c2_g1_i1,5,2,3,0,0,0,0,0,3,0,1,0,1,0,0,0
TRINITY_DN26314_c0_g1_i1,1,0,0,2,4,1,1,0,1,0,3,2,1,1,0,0
TRINITY_DN50939_c1_g2_i3,32,16,23,29,74,49,22,25,12,7,23,62,4,21,18,42
TRINITY_DN16758_c1_g1_i1,533,234,245,367,774,689,378,360,258,133,224,780,219,314,176,830
